TransactionID,Date,MobileModel,Brand,Price,UnitsSold,TotalRevenue,CustomerAge,CustomerGender,Location,PaymentMethod,Storage in GB,RAM in GB,Display Size
47dcfd8e-e5aa-4d0b-b4f3-56f97adc9c12,13-04-2024,Find X5,Oppo,123.45,64,91734.93,46,Other,East Antonioborough,Cash,16,24,6.1
04496bf2-c10b-4435-a571-b300c4f5c7ba,22-07-2024,iPhone 15,Apple,377.8,24,7221,31,Male,Carolview,Debit Card,512,8,6.1
e4b51b1a-b885-4e78-8aa9-77c1d7fba1d2,10-03-2024,Edge 40,Motorola,883.09,16,42980.88,19,Other,South Christopherhaven,Credit Card,128,4,5.5
828b43aa-4486-43e7-b706-1dd8aa97e368,25-01-2024,Realme GT Neo 3,Realme,985.02,24,44499,47,Other,Johnathanshire,Cash,256,4,6.4
492e27be-a5dd-4bdd-a3ca-64a0a880494e,14-06-2024,Redmi K60,Xiaomi,1157.78,66,1250.11,27,Other,Port Abigail,Debit Card,256,16,6.9
403097e4-e1de-4ac5-8a96-91db6e298417,05-06-2024,X90 Pro,Vivo,1074.85,39,98677.6,24,Female,Lake Debbieton,Debit Card,64,12,6.1
054b42a7-02d8-42c5-bd34-8faaa0ab2b38,02-05-2024,Poco X5 Pro,Xiaomi,1316.82,69,43512.3,36,Male,North Rachel,Credit Card,1024,16,6.1
8387a168-4638-412f-8721-9ceebeba72fe,04-03-2024,Y22 5G,Vivo,608.12,29,28498.3,42,Male,New Lisaville,Credit Card,16,16,6.7
a01cf58f-776a-44aa-9bf0-acb2e791bf54,09-01-2024,Xperia 10 V,Sony,988.39,9,6726.3,21,Other,East Markburgh,Debit Card,16,16,6.9
19f710fc-8045-441d-b796-c40779f245a7,26-03-2024,Xperia 5 III,Sony,589.1,39,52519.04,27,Male,Hawkinsberg,Online,64,16,6.9
a1c23386-aa43-4d7b-b657-6edfec9c41dd,13-03-2024,Pixel 7,Google,357.98,65,67292.01,32,Female,East Elizabeth,Cash,64,18,6.1
f1a93cad-3d16-4355-b736-da49537ebcbf,01-04-2024,iPhone 14 Pro,Apple,1297.35,18,1410.6,62,Male,Jamesmouth,Cash,64,18,5.5
673ba242-77f0-4978-8a16-d8f590cf8be3,04-05-2024,Y22 5G,Vivo,944.16,47,78747.4,23,Other,Jamesstad,Credit Card,128,8,6.7
7c3698c3-6a95-43d3-a1ad-3952122e9fd8,01-07-2024,OnePlus 11,OnePlus,1376.5,17,21012.16,57,Male,New Desireeborough,Credit Card,512,4,6.9
6973ba4a-ae31-48eb-a39a-60785995aa87,22-04-2024,Realme GT Neo 3,Realme,1138.9,64,19171.88,31,Other,Ryanville,Cash,16,16,6.1
cd29f509-5a93-409e-a3d5-bf45bee8140a,30-01-2024,A78 5G,Oppo,130.68,42,13375.05,44,Female,New Sherry,Online,128,8,6.9
74df89fb-b693-457d-a68e-e017937d9fe0,20-03-2024,iPhone 13,Apple,1276.97,85,119864.64,50,Female,West Alice,Debit Card,64,4,6.7
55c31dcf-ac9b-4f36-913b-ef4b4499cb04,11-06-2024,Galaxy S23 Ultra,Samsung,1158.59,41,91244.02,25,Female,Port Peter,Credit Card,16,24,6.7
f03a7387-8482-420c-9834-bbfa6b71c99a,18-01-2024,Mi 11,Xiaomi,1239.85,20,67192.66,34,Male,Michaelland,Cash,128,12,6.4
6a247345-d175-4039-abe6-b0cd5251c4f8,18-04-2024,Moto G Power,Motorola,1167.79,68,55321.56,53,Other,Bestmouth,Online,512,18,6.1
c0acdcf6-4491-4036-8ba2-976917f14b7a,24-03-2024,Pixel 6a,Google,339.26,56,58377.96,59,Female,New Briannaview,Debit Card,128,24,6.7
59356bb9-9b3f-481d-ae3c-1fa40d937c0a,10-06-2024,Realme 11 Pro+,Realme,1096.95,24,89145.18,35,Female,Cherylland,Online,512,4,6.4
9bb46792-867e-42a4-8fa8-e5a9fcd85d68,30-06-2024,OnePlus 11,OnePlus,1251.71,36,3803.2,20,Female,Port Michaelchester,Cash,64,24,6.4
fc68ca0c-4cbb-457e-a151-b816b35570ee,01-01-2024,OnePlus 11,OnePlus,655.7,79,34762.47,61,Other,Vaughanville,Cash,512,12,6.9
8b44fb5e-c29f-46a6-bb47-8227ef4389b6,01-03-2024,Xperia 1 IV,Sony,805.15,68,15655.6,58,Female,Smithton,Cash,16,4,6.9
c77bb8a7-d4dc-4e94-b544-ecd31ec0724a,14-03-2024,Pixel 7,Google,781.03,56,8111.04,51,Female,West James,Debit Card,64,24,6.4
8c57c016-b6cd-45da-99e2-8ec77c66e70c,27-03-2024,Pixel 7,Google,1264.82,72,36931.16,42,Other,East Samuel,Credit Card,16,18,6.9
65aaa96d-775f-40e2-a1ab-61018fba5699,22-03-2024,Galaxy A54,Samsung,255.97,74,29994.53,56,Other,Oconnorside,Debit Card,256,18,6.7
2f93bcf2-cf72-4978-9688-bf2110921b91,21-04-2024,Edge 40,Motorola,176.36,25,42193.32,32,Male,Stephensville,Debit Card,32,8,5.5
1134c78c-d1e1-42a0-bc54-fcc7eb2fcf30,11-03-2024,Galaxy A34,Samsung,987.65,89,21580.78,40,Female,Jesseside,Cash,512,24,6.7
66cb6c15-5841-4162-8898-a1ed0da02475,25-07-2024,Y22 5G,Vivo,873.85,71,19372.4,57,Other,West Kevinville,Credit Card,32,16,6.4
3dfd0adc-16bf-4fe1-bbc7-79ee5541eace,26-02-2024,Galaxy S22 Ultra,Samsung,437.73,79,3537.16,57,Female,North Lydia,Cash,32,24,6.4
02f29211-7630-4e4f-b9a3-0ad96ab8fd9b,25-05-2024,Pixel 7,Google,338.95,15,32472.44,21,Other,Andrewport,Credit Card,512,4,6.7
3b05d54f-0bdf-444c-a021-19e842585d6b,28-05-2024,Realme 11 Pro+,Realme,1184.54,89,23249.54,32,Female,South Melissa,Online,64,4,6.9
091d95be-3355-4946-a472-462ae54f959a,24-03-2024,Realme GT Neo 3,Realme,972.1,47,73044.99,36,Female,New Jonathonview,Online,256,24,6.9
52ca3f6e-4891-4311-bead-8bf9150c1d58,08-01-2024,OnePlus Nord 2T,OnePlus,846.09,23,11133.4,42,Female,North Kristinafort,Debit Card,16,12,6.4
2d8c5839-74ea-42ab-9ba7-3f96d96efd87,28-01-2024,Xperia 10 V,Sony,865.64,29,51904.36,48,Other,Ambershire,Online,128,18,6.1
73a33eac-425b-4f9a-b864-0ace26cf641e,15-01-2024,Realme Narzo 50,Realme,1154.25,51,30889.35,19,Male,South Keith,Cash,16,4,6.9
b5f47409-3c2c-4e1b-8886-9718c7ffb56a,30-05-2024,Galaxy S22 Ultra,Samsung,494.84,72,16306.56,22,Female,Port Bonnie,Debit Card,128,18,6.7
963677f8-ebd9-4a9c-a90e-a17d3c479fde,10-05-2024,Redmi Note 12,Xiaomi,348.43,44,15365.12,23,Other,East Brianborough,Online,16,4,6.9
b09fb488-824a-416d-8800-bbd06fd3530e,07-02-2024,Pixel 6a,Google,1278.82,91,61818.67,49,Female,Thomasview,Credit Card,512,8,6.7
d1373b77-565a-4c23-9afa-9a03739ddf25,05-01-2024,Pixel 6a,Google,381.83,2,24262.43,29,Other,North William,Credit Card,256,16,6.4
26b17d9b-6e2e-4fcf-ad79-e37c5ff0467d,13-01-2024,Moto G Power,Motorola,719.28,40,18261,28,Male,Port Jeffrey,Cash,128,4,6.9
da4115cc-24fb-4ca6-835c-6eeaf8d03cf2,27-05-2024,OnePlus 11,OnePlus,1486.29,68,39261.45,63,Male,Herreraborough,Cash,1024,18,6.7
97b019b5-ee7f-47bb-a9fe-8a23c0ca4b55,11-05-2024,Galaxy S22 Ultra,Samsung,1378.49,80,10696.96,22,Female,Christopherbury,Debit Card,64,8,6.4
41310835-97b8-4182-abf7-d70d5eaa3dd5,15-03-2024,OnePlus 11,OnePlus,467.93,19,14619.66,22,Other,New Lorifort,Credit Card,16,4,6.1
a69e032c-d28a-4735-a6af-c9f5db2e6b31,06-06-2024,Y22 5G,Vivo,833.19,18,46234.37,23,Female,Port Annetteport,Credit Card,16,12,6.7
f1c762d3-c3cc-422d-b071-fc9155769b7b,14-02-2024,Poco X5 Pro,Xiaomi,1388.36,7,30611.56,31,Other,Moorestad,Online,128,16,6.1
d4321274-0ab9-4a54-8e7a-9af36df90d66,01-06-2024,Xperia 10 V,Sony,370.28,39,23015.02,24,Other,Dianaburgh,Cash,64,4,6.1
12232bda-526c-4053-be4d-816ec2c06ade,17-02-2024,X90 Pro,Vivo,1307.36,18,43269.12,18,Male,South Kyliemouth,Cash,64,8,5.5
7c028382-45ec-4c92-a3f3-0cfe2c68fa1a,24-05-2024,Poco X5 Pro,Xiaomi,859.92,10,31456.56,35,Other,Maldonadoview,Debit Card,512,12,6.9
47ff7ab5-cd5b-416e-b6ca-d50ebd4aa98c,08-02-2024,Realme Narzo 50,Realme,563.7,77,10533.07,23,Male,Sweeneystad,Cash,1024,24,6.7
67566b07-1259-49f3-b9f7-cdcfff0f3021,22-04-2024,Moto G Power,Motorola,1211.87,78,43710.92,45,Other,Walkerborough,Debit Card,512,8,6.1
0cc43991-586c-4734-94cc-ff0163883c1f,15-04-2024,Galaxy M14,Samsung,1426.72,84,94828.04,41,Male,Espinozamouth,Online,512,8,5.5
69daa6e4-ba51-43c3-8223-536683b2c239,16-05-2024,X90 Pro,Vivo,546.44,28,110721.6,51,Female,Lake James,Online,512,12,6.4
87c35bf5-f196-4f64-8d92-763418e1d983,29-03-2024,Find X5,Oppo,627.54,15,95282.4,50,Male,Patrickburgh,Online,512,8,6.7
4410f64d-c85f-42d1-9e24-eff6432b3d79,04-02-2024,Galaxy Note 20 Ultra,Samsung,1387.12,31,19020.25,22,Male,Allenton,Credit Card,512,12,6.1
cec49393-39df-4d28-8643-beda3dc102e5,23-06-2024,Xperia 1 IV,Sony,299.51,83,22944,55,Other,Diazland,Debit Card,256,4,6.9
09b8b969-d48d-413a-9587-bc8e11436149,01-01-2024,Edge 40,Motorola,1037.17,40,16283.85,35,Male,West Diane,Credit Card,64,12,5.5
17e4aa3a-dc83-466b-8d16-53ed262ed6d7,10-06-2024,Razr 2023,Motorola,157.21,60,16572.78,25,Female,Maytown,Online,512,12,6.1
fe80a264-a2ac-45ae-80ea-c67c6ba9a045,25-04-2024,Redmi K60,Xiaomi,185.13,82,7505.82,48,Female,Natashaburgh,Debit Card,64,16,6.9
4da8fa81-5c67-47c7-b3d2-266e78e9afa9,13-07-2024,iPhone 14 Pro,Apple,573.99,54,20112.64,24,Other,South Jenna,Online,64,12,6.1
8ad0e919-f478-4f24-99f0-57853b23a202,24-03-2024,Xperia 1 IV,Sony,566.73,43,5598.97,20,Male,North Steven,Credit Card,32,12,6.7
857e8ec4-6502-4ef5-b95c-c4f249ed055a,07-01-2024,Realme Narzo 50,Realme,921.44,97,59727.13,20,Other,East Joseph,Online,256,24,6.7
7693996d-41f7-4434-b4b9-26faf2537100,24-06-2024,Galaxy S23,Samsung,1151.12,41,9768.66,55,Other,Meganburgh,Debit Card,512,4,6.7
76027fce-477f-4b8c-ac42-f92f46120e88,03-07-2024,Moto G Power,Motorola,384.45,20,4897.4,19,Female,Mooreville,Cash,16,16,5.5
4df7d94d-aa69-4017-b305-27fad4d43d5d,10-07-2024,Pixel 6a,Google,1074.32,8,16380,56,Other,Robertsonport,Credit Card,128,24,6.7
7d2d67fc-835c-48f1-9edd-8537d9fefc7e,25-05-2024,X90 Pro,Vivo,473.48,59,67975.16,45,Male,Dennischester,Online,1024,18,6.9
875d9ea7-2e3b-460e-9ad1-24afba4d1d9a,17-06-2024,Xperia 5 III,Sony,1449.84,67,48296.02,29,Male,Lake Jamie,Online,16,4,6.1
5b88ab1e-fb86-4e1f-8cb2-0a2b2b5175c1,05-01-2024,Realme GT Neo 3,Realme,1108.08,42,15130.4,19,Female,South Matthew,Credit Card,256,4,6.4
dc608773-0894-4c92-bf99-3540452ce04f,29-04-2024,Xperia 1 IV,Sony,911.36,85,21926.52,38,Other,Joshuaport,Debit Card,128,18,6.9
30af2d71-9a68-4991-95af-89cafcf55d09,29-04-2024,Galaxy S23,Samsung,1182.85,82,13331.16,19,Female,New Justin,Credit Card,256,12,6.9
f26a4e4f-7e9e-481e-a594-fede2d967ec5,06-04-2024,A78 5G,Oppo,483.26,29,83365.65,37,Other,Charleschester,Online,64,24,6.7
715060e8-9a75-4ba6-9ff2-ebd2fc19c56f,05-06-2024,Galaxy M14,Samsung,479.44,60,34638.33,46,Female,West Rickychester,Debit Card,128,8,5.5
fdc43a9d-8456-4296-865f-a7961111ad90,16-01-2024,Galaxy Z Flip5,Samsung,897.02,7,28765.68,44,Other,Stacyville,Cash,64,16,6.1
8a020b59-0bf5-4548-8b12-0380b5d1a25f,25-02-2024,Reno8 Pro,Oppo,437.56,33,67249.2,31,Other,Kellerhaven,Debit Card,16,8,5.5
0a2ea933-d97c-47c9-8967-ee955688d891,19-01-2024,Redmi K60,Xiaomi,872.16,20,11057.97,42,Female,South Bruce,Online,16,18,6.1
17554e04-06b9-4c1b-9e9a-fbf25692f734,22-06-2024,OnePlus Nord 2T,OnePlus,965.18,37,56761.49,27,Female,West Joshuabury,Cash,128,4,6.1
95b1d002-ca82-4cf9-874f-e459284e317c,16-04-2024,Pixel 8 Pro,Google,110.16,64,22848.35,39,Female,Chungfort,Debit Card,128,4,5.5
5b971458-ca8d-4320-b8dd-fa1cd0d3f733,15-07-2024,Xperia 1 IV,Sony,434.12,30,86497.11,53,Other,Buchananstad,Credit Card,512,16,6.9
4f9b0ffa-7eff-4e71-82df-f386d3c6d7cd,08-07-2024,Moto G Power,Motorola,1217.5,63,67889.27,56,Male,New Annetteport,Debit Card,256,4,6.1
dc39d6b0-7765-4132-8354-404e626b33a8,06-05-2024,Galaxy A14,Samsung,293.24,28,23180,62,Other,West Danielleside,Online,512,4,5.5
45d2ad88-0e27-477f-9a74-3990ebd65838,14-06-2024,Edge 40,Motorola,249.49,55,12647.34,33,Other,North Donnaborough,Debit Card,256,16,6.1
995793a5-c08a-4096-936c-fd3a44030712,13-04-2024,Razr 2023,Motorola,681.33,92,15851.88,26,Other,West Jamestown,Credit Card,512,24,6.4
5e89e980-d3c1-47ef-9fd4-c2117f5d3baa,29-06-2024,OnePlus 11,OnePlus,298.02,54,22501.97,24,Male,Lake Melissashire,Credit Card,64,24,6.9
49bed902-f822-4b0f-8ee1-2c23923a1fc4,09-07-2024,Galaxy Z Flip5,Samsung,219.99,19,28447.2,63,Other,Danielshire,Credit Card,128,16,6.7
d24e4773-7a2d-4a74-8f68-abccc3bbe00f,09-07-2024,A78 5G,Oppo,733.08,95,62334,44,Female,East Deborahfurt,Online,16,18,6.1
ca18ad10-f78b-4885-abed-548b2298ece2,20-02-2024,iPhone SE (2022),Apple,877.61,13,86006.4,44,Female,Dorseytown,Credit Card,256,4,6.4
7df13af7-873c-4afb-b644-9f9ecf79410d,17-07-2024,Pixel 8 Pro,Google,1426.34,33,60742.36,22,Female,East Nicoleton,Credit Card,256,4,6.7
be62bbce-ff3d-4faf-a943-1c5163ea0d7f,01-06-2024,Xperia 5 III,Sony,185.44,6,14312.7,58,Other,North Lesliefort,Online,16,18,6.7
7b0cb646-6dc6-4c1d-85d6-75e2701cb1c9,19-05-2024,Pixel 8 Pro,Google,1168.22,75,12914.8,63,Female,Phillipsmouth,Credit Card,512,24,6.1
d0d037e8-fd5d-4d56-b21c-980b3b98caef,23-04-2024,Xperia 10 V,Sony,1003.56,8,15979.32,48,Other,Port Hollytown,Credit Card,256,12,5.5
638750d6-c86d-45b8-b18a-a132e1988791,23-03-2024,Xperia 1 IV,Sony,1474.5,59,66215.85,57,Other,Emilyburgh,Cash,1024,12,6.1
bbf10f68-d604-45be-aabe-e39d85e0ff20,25-04-2024,iPhone 14 Pro,Apple,726.99,65,1097.22,59,Female,Amyberg,Debit Card,64,12,6.4
1596f411-95d1-4f54-b075-0a0d87c0d57a,16-05-2024,Poco X5 Pro,Xiaomi,911.58,66,72555.5,49,Other,Nelsonside,Debit Card,128,24,6.7
08b85588-5809-4126-9821-dbf5701f4c7a,11-01-2024,Mi 11,Xiaomi,1209.12,30,8256.05,36,Female,Santiagoland,Online,16,24,6.1
31822680-e4e6-4e08-a8e1-c9d5ae3de134,30-06-2024,Redmi K60,Xiaomi,537.73,91,2620.83,32,Male,Walkerborough,Online,128,18,5.5
f45013b4-7537-4c29-91fc-9433bba7b7ed,06-01-2024,Pixel 6a,Google,120.3,40,100135.56,53,Male,North Jonathanchester,Cash,1024,4,6.1
db246cbb-6c5d-405f-90a0-1b46163ed177,18-05-2024,Pixel 6a,Google,836.88,5,11545.2,34,Male,Stanleyfurt,Credit Card,256,18,6.9
743cfbfa-e734-481e-80e2-c79bed85c018,20-02-2024,Moto G Power,Motorola,187.57,20,37905.14,31,Female,New Allison,Credit Card,256,18,5.5
44d5295b-e51c-4434-9320-32f3e4a2bd64,08-03-2024,Redmi K60,Xiaomi,170.33,95,10271.2,32,Other,Clarkburgh,Online,1024,24,6.4
1154c6ec-e1aa-4533-a2a8-1d8acc0fda56,08-03-2024,Edge 40,Motorola,1118.72,89,93600,25,Other,West Michaelberg,Cash,16,12,6.7
206b48f0-cbbf-4547-ad60-849249669848,16-02-2024,OnePlus 11,OnePlus,530.21,46,48768,45,Male,West Desireefort,Online,64,8,6.1
da032253-d5ac-4572-8c81-a4d378b5ff39,04-01-2024,Moto G Power,Motorola,1435,12,131512.48,27,Female,Erinside,Online,32,4,5.5
af77dbfc-d717-4682-a596-4cad1d7c55cf,20-05-2024,Xperia 5 III,Sony,943.28,91,69770.9,44,Male,Lake Jesse,Credit Card,16,24,6.9
0573f325-9457-4657-a7c4-447a19d93f99,17-01-2024,Vivo V27,Vivo,497.32,3,62123.4,43,Other,South Sara,Online,32,12,5.5
a5931296-6638-4474-8150-84549ed0fffa,18-01-2024,Mi 11,Xiaomi,519.46,82,18697.84,21,Other,New Katherineland,Cash,1024,8,6.9
92a1d414-740c-450f-9532-af4cc548d97d,26-03-2024,Realme 11 Pro+,Realme,767.55,70,128442.12,47,Male,New Stephanie,Debit Card,512,8,6.4
0212c598-4e8f-4eee-83a4-46044afc035d,21-05-2024,Pixel 6a,Google,1411.66,56,15171.6,27,Other,East Kimberly,Cash,32,24,6.7
7f1a08ed-7ba5-4eb8-bf54-f02ad812679f,25-04-2024,Pixel 8 Pro,Google,636.1,49,414.6,20,Male,South Joshua,Debit Card,64,16,6.4
3a549b06-f14f-4b50-9c3f-3aa619e632ed,19-07-2024,Find X5,Oppo,554.03,85,6268.6,29,Other,North Joseshire,Cash,512,4,6.1
4168d51e-ca86-483e-9591-ff2172756a79,22-06-2024,Galaxy S23,Samsung,1204.69,26,84222.45,32,Male,Port James,Credit Card,32,8,5.5
0dc24452-36a1-41da-9dc7-e4676b6df2c7,04-01-2024,Mi 11,Xiaomi,1037.32,26,25132.58,53,Female,Lake Shawntown,Credit Card,1024,24,6.9
68411452-c7dc-4692-93b2-7d473e876951,01-04-2024,OnePlus 11,OnePlus,971.16,86,100943.96,45,Female,South Nicole,Credit Card,512,24,6.9
02c2544c-36f1-405b-ade0-5b5725b91e35,02-01-2024,Reno8 Pro,Oppo,1164.58,67,10010.51,57,Other,Kaitlinhaven,Credit Card,1024,12,5.5
483f8dc0-9f01-46a4-8ce4-3cff49354c80,10-07-2024,Galaxy S23,Samsung,201.85,31,8320.76,38,Other,Williamside,Cash,32,16,5.5
ec209b88-ea96-4acb-82c2-74a23e69e271,19-01-2024,Galaxy A34,Samsung,256.42,67,1198.56,63,Male,Leonardfort,Cash,1024,4,6.1
97eeef8c-56dd-47b9-b9d9-b26ad38c0cc6,15-01-2024,Realme Narzo 50,Realme,420.81,75,50439.99,53,Female,Ashleytown,Credit Card,64,18,6.4
3f591e8b-fd26-4d8e-9556-2ce32355437e,26-02-2024,OnePlus 10 Pro,OnePlus,443.56,85,109351.08,47,Other,Barrettberg,Online,32,12,6.9
0964c272-102f-4bd9-b9e1-4535b8348809,02-04-2024,Mi 11,Xiaomi,166.05,72,45433.44,33,Male,Schneiderchester,Cash,32,8,6.1
09f74743-03f6-412d-99e7-b7c8c8f2ce69,09-04-2024,Realme 11 Pro+,Realme,874.01,43,23617.16,51,Other,North Michael,Online,32,8,6.4
abefc58d-71bd-4773-97c9-327c91d8c95f,23-01-2024,Xperia 10 V,Sony,1137.26,80,22211.4,35,Male,New James,Debit Card,16,12,6.1
977263fa-3ed6-4d8b-93de-0265a75e9bc6,24-05-2024,OnePlus Nord 2T,OnePlus,901.21,88,12305.92,63,Female,Jameston,Credit Card,16,24,6.9
8d5dc29d-6bf1-4c18-9156-9f8cde7f4f39,23-02-2024,OnePlus 11,OnePlus,269.43,91,92400.11,20,Other,Nealmouth,Debit Card,16,8,5.5
b611c79c-47a1-48af-8e12-3fe21f1ed9fc,04-02-2024,Redmi Note 12,Xiaomi,1158.16,65,4371.12,60,Other,South Elizabethside,Cash,64,16,5.5
addad3bd-167b-419c-9cfe-9af6ca953e33,04-04-2024,Galaxy S23 Ultra,Samsung,547.67,81,53258.79,27,Other,West Jessica,Debit Card,512,4,6.4
620786bc-76c8-49ca-b01b-0497c66114d4,10-06-2024,Xperia 5 III,Sony,203.92,30,101358.58,35,Other,Tanyafort,Online,1024,16,6.7
57165174-9912-4a75-b67d-a22ba2f8e401,11-01-2024,Find X5,Oppo,374.41,15,739.69,40,Female,Port Nathan,Debit Card,256,8,6.4
dc49e206-211f-4175-84a2-44b7ee4b46de,16-03-2024,Vivo V27,Vivo,534.44,46,10318.95,45,Male,Edwardstad,Credit Card,32,18,6.7
07097620-54aa-4e73-9024-c51380f3deca,22-06-2024,Galaxy S23,Samsung,1019.36,55,43002.08,33,Female,Sharonberg,Cash,1024,4,6.1
b11232a4-bb33-4114-9d2e-9d3447594402,01-03-2024,OnePlus 10 Pro,OnePlus,965.45,81,13717.3,33,Male,East Andrew,Cash,32,4,6.1
e6a1b391-e23a-45c6-bd82-e147fc850435,31-05-2024,X90 Pro,Vivo,630.85,4,37318.86,27,Male,East Tracey,Credit Card,64,12,6.9
9398a206-71cd-46ff-acd1-d99ebb1ed058,04-03-2024,Pixel 7,Google,1277.62,51,29912.75,62,Other,Jessicaside,Credit Card,32,12,6.7
9e882c68-34f4-4e1a-9f82-91a3597967b0,16-03-2024,Edge 40,Motorola,364.81,43,39749.53,22,Other,Norrisville,Credit Card,16,18,6.9
d1a83740-a873-4b21-9dda-ff391ec5acd6,24-05-2024,X90 Pro,Vivo,536.8,85,33832.47,37,Female,Lake Joan,Debit Card,256,24,5.5
746e2d69-e2f6-4a37-8315-8f5443a85e7d,09-01-2024,A78 5G,Oppo,264.68,68,46066.26,54,Female,Olsenview,Debit Card,128,4,6.7
4312a164-7bcf-4c11-ac62-c915889ebb22,10-06-2024,OnePlus 11,OnePlus,870.58,99,103732.2,61,Male,Markland,Online,32,18,6.4
7d1a4cb8-61c4-491a-b089-fd0f95f0d3b5,24-07-2024,Xperia 5 III,Sony,356.09,68,108538.59,44,Male,Timothyland,Credit Card,1024,12,5.5
716ca483-6e73-457c-95fa-d3f22a2a7c7e,01-07-2024,Xperia 5 III,Sony,1211.43,19,25097.8,25,Other,Williamstown,Cash,16,12,5.5
56ba6e3e-8414-4518-a664-01027cc427da,10-06-2024,Reno8 Pro,Oppo,884.15,70,22057.2,22,Other,East Toni,Online,128,4,6.4
5853958c-628e-4e70-90cb-e15cbc344f25,02-07-2024,Galaxy A14,Samsung,1119.68,7,44442.75,33,Other,East Andreamouth,Cash,256,16,5.5
b948b66c-d172-489a-8e94-83b66debac84,21-05-2024,Find X5,Oppo,885.86,5,22608.6,19,Other,Haileyport,Debit Card,128,8,6.7
9eae19c3-5353-4d1a-b557-73080cfa4100,07-07-2024,Pixel 7,Google,894.2,95,60854.66,46,Female,Martinfurt,Credit Card,16,12,6.9
316ae676-2311-46eb-84b1-088dfeeb19dd,04-02-2024,Reno8 Pro,Oppo,1203.42,59,100974.48,53,Male,Port Erin,Online,512,24,5.5
5a74ead5-1716-49e8-b159-a312793d1e19,15-07-2024,Galaxy A14,Samsung,1240.29,2,23336.24,60,Male,Walkertown,Online,512,24,6.7
44f2a19f-ad29-478b-afc1-a94f43cf4b01,12-05-2024,Xperia 10 V,Sony,783.9,4,14986.2,40,Male,Port Susanfort,Debit Card,128,12,6.1
cbafd54c-f2a1-486e-9662-5dec2835c70b,09-07-2024,Xperia 1 IV,Sony,580.56,34,76046.4,55,Male,New Joshuashire,Online,64,16,6.7
5881ec91-b302-4feb-a392-2bb0fa0c2972,11-04-2024,Reno8 Pro,Oppo,426.56,99,102789.36,55,Other,West Beth,Credit Card,1024,16,6.9
e3b45f0a-999b-4aef-947e-2015fbb4c651,25-04-2024,Find X5,Oppo,479.02,60,31592.7,60,Female,Lynnside,Cash,1024,18,6.7
2e558988-3b2e-4760-acbf-4ace0dd23545,21-07-2024,Pixel 8 Pro,Google,356.01,42,85326.15,64,Other,East Toddtown,Cash,128,24,6.4
8ba5d8f3-2b85-42a4-a929-ff7ceacfb7dd,27-06-2024,A78 5G,Oppo,325.12,44,107022.69,19,Female,New Alicia,Debit Card,32,18,6.9
30f86f86-11d6-495d-8d38-dfd5dcb03c3a,28-03-2024,Pixel 6a,Google,1143.91,83,24352.46,29,Female,Port Tammyberg,Cash,32,24,6.1
f9b0ec5d-3468-40ab-b4b9-fc2464fbcab3,17-05-2024,OnePlus Nord 2T,OnePlus,163.19,82,116998.2,41,Other,Lake Sheila,Debit Card,1024,8,6.4
b515cddd-d4ba-4f43-9b07-291771c1e0a1,27-02-2024,Redmi Note 12,Xiaomi,619.85,95,43773.17,48,Male,North Kennethmouth,Online,1024,8,6.7
180ccf5c-ce50-4f7b-9290-eaa589d233c0,30-01-2024,Vivo V27,Vivo,887.6,54,94528,37,Other,Port Mark,Debit Card,512,4,6.9
2b7d6cfd-afdb-4dfb-8355-e81d64b5c38b,22-03-2024,Pixel 7,Google,443.05,95,93157.68,47,Male,Lake Diana,Debit Card,64,18,6.1
271ea241-ee6b-425a-b5d6-5b9fcf2830cb,02-04-2024,Galaxy A14,Samsung,157.5,87,35169.4,55,Male,Nicolestad,Online,16,12,6.4
4accedb9-a944-4a06-a9eb-fdbbd1b7ca78,17-03-2024,Realme Narzo 50,Realme,463.3,34,6995.15,19,Female,Ericstad,Credit Card,32,18,6.1
4b29f834-10c4-4f1a-9b7b-b2a240232a14,04-06-2024,X90 Pro,Vivo,1066.94,81,3489.54,22,Other,Rayville,Cash,1024,12,6.7
dfa4beca-1ebe-46c1-90aa-6e28c8e044f7,06-03-2024,Y22 5G,Vivo,688.69,14,2856.6,23,Male,East Johntown,Online,512,16,6.1
66f814e9-4f31-40a5-8f32-fa00b6b2a0f6,12-02-2024,Vivo V27,Vivo,157.54,18,22911.16,20,Other,North Christinetown,Credit Card,256,18,5.5
ad40d7b6-cae0-4c24-be3c-e9110e386279,28-05-2024,iPhone 15,Apple,808.78,1,48746.52,21,Other,Kathyfort,Credit Card,512,16,6.4
8084578e-c7f4-4a77-9177-22e62a1f2ebf,09-04-2024,Galaxy Z Flip5,Samsung,739.42,54,6243.01,43,Other,Jamiefort,Debit Card,32,8,6.1
5c03c53e-d4d0-4e42-873c-cc257f3cd195,04-01-2024,iPhone 15,Apple,1128.1,69,35773.01,55,Other,South Daniel,Credit Card,32,8,6.7
8ef34b73-27a5-4791-b837-3eb962a9fe0d,06-05-2024,A78 5G,Oppo,784.93,65,31601.89,29,Female,Devinfurt,Debit Card,512,4,6.7
eb326aaa-f7d6-46a0-b20b-6f80dca555b5,21-03-2024,Galaxy Z Flip5,Samsung,520.93,51,68274,62,Male,New Samuel,Debit Card,16,18,6.1
